user_id,ratio,numberRecommendationUserHas,numberGamesUserHasInTest
80471276.0,0.0,0,0
80494893.0,0.08,2,25
80502960.0,0.0,0,0
80511960.0,0.0,0,10
80522069.0,0.0,0,0
80550861.0,0.06666666666666667,1,15
80604456.0,0.0,0,1
80630217.0,0.0,0,5
80639000.0,0.0,0,0
80650761.0,0.5,1,2
80735594.0,0.0,0,0
80779496.0,0.0,0,27
80799336.0,0.0,0,1
80814667.0,0.0,0,0
80859196.0,0.0,0,2
80905023.0,0.0,0,0
80918437.0,0.0,0,0
80984802.0,0.0,0,0
80988171.0,0.0,0,7
81037765.0,0.0,0,0
81054122.0,0.0,0,1
81079291.0,0.0,0,0
81104015.0,0.0,0,1
81128865.0,0.0,0,0
81139130.0,0.5,2,4
81151589.0,0.0,0,2
81160212.0,0.041666666666666664,1,24
81170946.0,0.047619047619047616,1,21
81196525.0,0.0,0,0
81245611.0,0.0,0,0
81258000.0,0.3333333333333333,1,3
81392790.0,0.0,0,0
81439192.0,0.03571428571428571,1,28
81487543.0,0.0,0,0
81537102.0,0.0,0,0
81556495.0,0.0,0,1
81569401.0,0.0,0,0
81574839.0,0.0,0,0
81579335.0,0.0,0,4
81585721.0,0.0625,1,16
81591317.0,0.0,0,14
81672131.0,0.14285714285714285,1,7
81678279.0,0.0,0,1
81743539.0,0.0,0,1
81746734.0,0.0,0,7
81768333.0,0.0,0,2
81814849.0,0.0,0,0
81834184.0,0.0,0,1
81865111.0,0.0,0,0
81901544.0,1.0,1,1
81911890.0,0.0,0,0
81943620.0,0.03773584905660377,2,53
82020006.0,0.0,0,4
82029808.0,0.0,0,1
82046939.0,0.10526315789473684,2,19
82071844.0,0.0,0,1
82112070.0,0.0,0,1
82156706.0,0.2,1,5
82174211.0,0.0,0,2
82176452.0,0.0,0,0
82203951.0,0.2,1,5
82212295.0,0.0,0,1
82263745.0,0.0,0,34
82268005.0,0.0,0,0
82279854.0,0.0,0,0
82287546.0,0.08333333333333333,2,24
82324393.0,0.0,0,0
82352462.0,0.07692307692307693,2,26
82385352.0,0.16666666666666666,1,6
82418411.0,0.0,0,0
82432677.0,0.0,0,0
82436907.0,0.0,0,3
82438562.0,0.0,0,2
82448039.0,0.0,0,0
82512087.0,0.0,0,0
82536970.0,0.0,0,0
82686146.0,0.0,0,16
82688906.0,0.0,0,0
82695118.0,0.0,0,1
82728085.0,0.0,0,0
82778779.0,1.0,1,1
82807945.0,0.0,0,0
82847127.0,0.0,0,0
82864983.0,0.0,0,0
82866826.0,0.0,0,0
82895724.0,0.0,0,0
82898860.0,0.0,0,0
82961224.0,0.0,0,2
83028567.0,0.0,0,0
83090686.0,0.1875,3,16
83123832.0,0.0,0,0
83135348.0,0.0,0,8
83148759.0,0.0,0,1
83160060.0,0.0,0,0
83168693.0,1.0,1,1
83188092.0,0.0,0,2
83198547.0,0.0,0,0
83219649.0,0.0,0,0
83234559.0,0.0,0,1
83336644.0,1.0,1,1
83367883.0,0.0,0,0
83411030.0,0.0,0,0
83420834.0,0.5,1,2
83482045.0,0.0,0,0
83497449.0,0.0,0,6
83521481.0,0.75,3,4
83559372.0,0.0,0,0
83572990.0,0.0,0,1
83578325.0,0.0,0,0
83589156.0,1.0,1,1
83599495.0,0.0,0,0
83625754.0,0.2,1,5
83671083.0,0.0,0,9
83681553.0,0.0,0,3
83746733.0,0.16666666666666666,1,6
83751255.0,0.0,0,0
83758687.0,0.0,0,0
83770731.0,0.0,0,20
83849502.0,0.03333333333333333,1,30
83851086.0,0.0,0,0
83867981.0,0.0,0,0
83878895.0,0.0,0,1
83928705.0,0.0,0,1
83955783.0,0.5,1,2
83962500.0,0.0,0,0
83965474.0,0.0,0,0
83975567.0,0.16666666666666666,1,6
83978676.0,0.0,0,0
83992730.0,0.0,0,1
83999409.0,0.0,0,0
84024556.0,0.0,0,0
84026704.0,0.0,0,0
84045371.0,0.0,0,4
84054119.0,0.0,0,0
84079486.0,0.0,0,0
84095423.0,0.0,0,0
84156493.0,0.0,0,1
84221022.0,0.0,0,1
84236369.0,0.0,0,0
84293720.0,0.0,0,0
84318201.0,0.0,0,1
84371132.0,0.0,0,0
84377525.0,0.0,0,0
84395245.0,0.0,0,0
84414029.0,0.0,0,0
84428602.0,0.0,0,0
84432612.0,0.0,0,1
84455820.0,0.058823529411764705,1,17
84471496.0,0.0,0,6
84487058.0,1.0,1,1
84513749.0,0.16666666666666666,1,6
84514126.0,0.0,0,0
84555487.0,0.0,0,0
84560845.0,0.0,0,2
84585204.0,0.0,0,1
84610577.0,0.0,0,0
84659295.0,0.0,0,1
84668956.0,0.0,0,0
84686973.0,0.0,0,0
84703874.0,0.0,0,0
84706664.0,0.0,0,0
84738098.0,0.0,0,0
84824859.0,0.0,0,0
84853093.0,0.0,0,0
84863268.0,0.0,0,1
84883272.0,0.0,0,2
84884010.0,0.0,0,1
84908294.0,0.0,0,1
84925352.0,0.0,0,4
84948626.0,0.0,0,0
85009082.0,0.0,0,0
85018813.0,0.0,0,0
85041261.0,0.0,0,0
85045079.0,0.0,0,0
85046830.0,0.0,0,6
85134273.0,0.0,0,0
85160742.0,0.0,0,0
85210874.0,0.0,0,10
85256089.0,0.0,0,2
85298989.0,0.0,0,0
85333773.0,0.0,0,0
85358812.0,0.0,0,0
85366890.0,0.058823529411764705,1,17
85395339.0,0.0,0,0
85426082.0,0.0,0,1
85458882.0,0.125,2,16
85497862.0,0.0,0,13
85518568.0,0.0,0,0
85526871.0,0.0,0,0
85546706.0,0.0,0,0
85547059.0,0.0,0,0
85614332.0,0.0,0,0
85625611.0,0.0,0,0
85643975.0,0.5,1,2
85673716.0,0.0,0,3
85714521.0,0.0,0,3
85736530.0,0.0,0,0
85759872.0,0.0,0,4
85802472.0,0.0,0,0
85853924.0,0.0,0,0
85862313.0,0.0,0,0
85935348.0,0.0,0,0
85959768.0,0.16666666666666666,1,6
85968997.0,0.0,0,0
86016715.0,0.0,0,1
86041729.0,0.041666666666666664,1,24
86054951.0,0.0,0,0
86055705.0,0.0,0,44
86073747.0,0.0,0,0
86150792.0,0.0,0,0
86168617.0,0.0,0,0
86182317.0,0.0,0,11
86187882.0,0.0,0,0
86189832.0,0.0,0,0
86239250.0,0.0,0,0
86256882.0,0.3333333333333333,2,6
86287245.0,0.0,0,7
86310154.0,0.0,0,0
86332470.0,0.0,0,3
86338111.0,0.23076923076923078,3,13
86355338.0,0.0,0,1
86374423.0,0.0,0,0
86433707.0,0.4,2,5
86448907.0,0.0,0,1
86466985.0,0.0,0,1
86469479.0,0.010869565217391304,1,92
86476768.0,0.0,0,2
86481908.0,0.0,0,23
86499586.0,0.14285714285714285,1,7
86502662.0,0.0,0,3
86611736.0,0.0,0,0
86612326.0,0.0,0,1
86620865.0,0.0,0,0
86623169.0,0.0,0,1
86635197.0,0.0,0,0
86686260.0,0.0,0,2
86689730.0,0.0,0,1
86732465.0,0.0,0,3
86733992.0,0.2727272727272727,3,11
86738567.0,0.0,0,9
86779448.0,0.0,0,1
86779877.0,0.0,0,0
86828660.0,0.0,0,0
86831093.0,0.0,0,0
86866292.0,0.0,0,2
86898348.0,0.0,0,3
86912006.0,0.0,0,69
86915561.0,0.0,0,0
86943254.0,0.0,0,0
86978692.0,0.0,0,0
86997363.0,0.0,0,1
87000540.0,0.0,0,0
87040683.0,0.0,0,13
87059822.0,0.0,0,0
87071236.0,0.07142857142857142,1,14
87147007.0,0.0,0,0
87162199.0,0.0,0,1
87201181.0,0.0,0,10
87273930.0,0.0,0,1
87341384.0,0.0,0,16
87403553.0,0.0,0,0
87424218.0,0.0,0,3
87445402.0,0.0,0,0
87548320.0,0.0,0,1
87601770.0,0.0,0,3
87601937.0,0.0,0,1
87622319.0,0.0,0,0
87646732.0,0.0,0,0
87686595.0,0.0,0,0
87694960.0,0.0,0,51
87734805.0,0.017543859649122806,1,57
87740541.0,0.0,0,2
87740709.0,0.3333333333333333,1,3
87753149.0,0.0,0,2
87821312.0,0.0,0,0
87832209.0,0.0,0,7
87879009.0,0.0,0,2
87886634.0,0.0,0,1
87907200.0,0.0,0,4
87909217.0,0.0,0,0
87926559.0,0.0,0,0
87938922.0,0.0,0,2
87947085.0,0.0,0,0
88022225.0,0.0,0,0
88035166.0,0.0,0,38
88095884.0,0.0,0,2
88100014.0,0.0,0,0
88116642.0,0.0,0,0
88139607.0,0.0,0,0
88152309.0,0.0,0,3
88173801.0,0.16666666666666666,1,6
88199811.0,0.0,0,2
88220400.0,0.0,0,0
88246304.0,0.0,0,0
88248085.0,0.0,0,0
88271258.0,0.0,0,1
88290913.0,0.0,0,1
88296152.0,0.0,0,0
88344296.0,0.0,0,4
88352678.0,0.0,0,5
88393171.0,0.0,0,0
88410966.0,0.0,0,4
88492781.0,0.0,0,0
88493668.0,0.0,0,0
88524965.0,0.0,0,0
88525821.0,0.037037037037037035,1,27
88544184.0,0.0,0,1
88579585.0,0.0,0,44
88580612.0,0.0,0,0
88585138.0,0.0,0,0
88587483.0,0.0,0,0
88603472.0,0.4,2,5
88612445.0,0.0,0,0
88626156.0,0.0,0,1
88659639.0,0.0,0,5
88661387.0,0.0,0,0
88705345.0,0.0,0,6
88715858.0,0.0,0,0
88735140.0,0.0,0,0
88759352.0,0.0,0,1
88762385.0,0.0,0,0
88770649.0,0.0,0,0
88775181.0,0.0,0,14
88813210.0,0.0,0,0
88883891.0,0.0,0,8
88919723.0,0.0,0,0
88921433.0,0.0,0,1
88937470.0,0.0,0,2
89005236.0,0.0,0,1
89012535.0,0.0,0,0
89106156.0,0.0,0,0
89161051.0,0.0,0,0
89202773.0,0.0,0,0
89211039.0,0.0,0,0
89226643.0,0.0,0,1
89229462.0,0.0,0,0
89245804.0,0.0,0,1
89255174.0,0.0,0,0
89262373.0,0.0,0,0
89270735.0,0.0,0,0
89286594.0,0.0,0,2
89360306.0,0.0,0,0
89410140.0,0.0,0,0
89422440.0,0.0,0,0
89479298.0,0.0,0,1
89488150.0,0.0,0,0
89508629.0,0.0,0,0
89523414.0,0.0,0,14
89524281.0,0.0,0,0
89527544.0,0.0,0,0
89531096.0,0.0,0,0
89539775.0,0.0,0,1
89559973.0,0.0,0,0
89564754.0,0.0,0,1
89618826.0,0.0,0,0
89623082.0,0.0,0,0
89648327.0,0.0,0,0
89691468.0,0.2222222222222222,2,9
89732768.0,0.0,0,6
89752173.0,0.0,0,0
89803146.0,0.0,0,0
89832342.0,0.0,0,1
89856899.0,0.0,0,0
89867101.0,0.0,0,0
89946150.0,0.0,0,0
89988424.0,0.0,0,0
90033155.0,0.0,0,13
90037349.0,0.0,0,3
90104676.0,0.0,0,5
90117736.0,0.0,0,1
90153776.0,0.0,0,0
90154516.0,0.0,0,0
90154893.0,0.0,0,0
90169163.0,0.0,0,0
90195299.0,0.0,0,0
90261045.0,0.0,0,0
90272527.0,0.03225806451612903,1,31
90277291.0,0.0,0,0
90302081.0,0.0,0,1
90304490.0,0.0,0,1
90359362.0,0.0,0,0
90532259.0,0.0,0,2
90534290.0,0.0,0,0
90541290.0,0.0,0,3
90571509.0,0.0,0,2
90595186.0,0.0,0,1
90626360.0,0.0,0,1
90650405.0,0.0,0,0
90672622.0,0.0,0,3
90685977.0,0.0,0,1
90711776.0,0.0,0,3
90726321.0,0.0,0,0
90735121.0,0.0,0,0
90786657.0,0.0,0,1
90790453.0,0.0,0,0
90809240.0,0.0,0,1
90815028.0,0.0,0,0
90851951.0,0.0,0,0
90857581.0,0.0,0,0
90866995.0,0.0,0,0
90878103.0,1.0,1,1
90884508.0,0.0,0,0
90944420.0,0.0,0,0
90956570.0,0.0,0,0
90962335.0,0.0,0,0
90963310.0,0.0,0,0
91020997.0,0.0,0,0
91027316.0,0.0,0,0
91035793.0,0.0,0,0
91040629.0,0.0,0,0
91085389.0,0.0,0,2
91293844.0,0.14285714285714285,1,7
91303257.0,0.0,0,0
91405713.0,0.0,0,0
91467286.0,0.0,0,0
91479671.0,0.0,0,0
91486768.0,0.0,0,0
91549286.0,0.0,0,0
91567150.0,0.0,0,0
91597624.0,0.0,0,0
91627755.0,0.0,0,0
91687359.0,0.0,0,1
91690667.0,0.0,0,22
91729217.0,0.0,0,5
91736333.0,0.0,0,1
91784246.0,0.0,0,0
91800733.0,0.0,0,1
91807066.0,0.0,0,8
91815420.0,0.0,0,1
91828380.0,0.0,0,2
91859894.0,0.125,2,16
91863842.0,0.0,0,0
91871147.0,0.3333333333333333,1,3
91881892.0,0.0,0,1
91883012.0,0.0,0,2
91895208.0,0.0,0,1
91900241.0,0.0,0,1
91912195.0,0.0,0,0
91952768.0,0.0,0,1
92010366.0,0.0,0,2
92024359.0,0.0,0,0
92025878.0,0.0,0,4
92044753.0,0.0,0,0
92091548.0,0.0,0,0
92103372.0,0.0,0,1
92107940.0,0.0,0,2
92123735.0,0.0,0,0
92173524.0,0.0,0,0
92250668.0,0.0,0,0
92276000.0,0.0,0,4
92294160.0,0.0,0,1
92297975.0,0.0,0,1
92299170.0,0.0,0,0
92314533.0,0.0,0,0
92322563.0,0.0,0,0
92342574.0,0.0,0,1
92390715.0,0.0,0,0
92393218.0,0.0,0,11
92412666.0,0.0,0,1
92420207.0,0.0,0,0
92429863.0,0.0,0,0
92436417.0,0.16666666666666666,1,6
92482012.0,0.0,0,2
92484390.0,0.0,0,2
92501792.0,0.0,0,0
92503355.0,0.0,0,12
92542467.0,0.0,0,0
92593907.0,0.038461538461538464,1,26
92595907.0,0.0,0,4
92600849.0,0.0,0,2
92612763.0,0.09090909090909091,2,22
92639430.0,0.0,0,0
92651253.0,0.0,0,0
92663477.0,0.0,0,9
92669869.0,0.0,0,1
92788681.0,0.0,0,1
92842632.0,0.0,0,0
92842809.0,0.0,0,0
92843672.0,0.0,0,0
92901130.0,0.0,0,1
92904111.0,0.0,0,2
92914917.0,0.047619047619047616,2,42
92929791.0,0.0,0,3
92940732.0,0.5,1,2
92958887.0,0.16666666666666666,1,6
92965596.0,0.0,0,4
93021129.0,0.0,0,0
93030550.0,0.0,0,4
93034535.0,0.0,0,0
93054621.0,0.0,0,0
93085014.0,0.0,0,2
93108463.0,0.0,0,2
93126933.0,0.0,0,2
93189271.0,0.0,0,3
93197620.0,0.0,0,0
93203004.0,0.0,0,0
93212858.0,0.0,0,1
93221431.0,0.0,0,0
93259090.0,0.0,0,1
93263468.0,0.0,0,0
93269664.0,0.0,0,0
93275329.0,0.09090909090909091,2,22
93290614.0,0.0,0,1
93300963.0,0.0,0,9
93301496.0,0.0,0,0
93313267.0,0.0,0,0
93326304.0,0.0,0,0
93341815.0,0.0,0,11
93345965.0,0.0,0,0
93405380.0,0.0,0,0
93413084.0,0.0,0,4
93458820.0,0.0,0,0
93478035.0,0.0,0,1
93514355.0,0.0,0,0
93575977.0,0.0,0,0
93578126.0,0.0,0,0
93644606.0,0.0,0,7
93669877.0,0.0,0,0
93697357.0,0.0,0,0
93724705.0,0.0,0,2
93745851.0,0.0,0,1
93774169.0,0.0,0,0
93812486.0,0.0,0,1
93882483.0,0.0,0,2
93907820.0,0.0,0,0
93950791.0,0.0,0,0
93963263.0,0.0,0,1
94019469.0,0.0,0,2
94086389.0,0.0,0,1
94088853.0,0.0,0,4
94110492.0,0.0,0,18
94120095.0,0.0,0,4
94142618.0,0.0,0,0
94145419.0,0.0,0,0
94152935.0,0.0,0,0
94161846.0,0.0,0,9
94186745.0,0.0,0,0
94195027.0,0.0,0,4
94229851.0,0.0,0,4
94231294.0,0.0,0,2
94234855.0,0.0,0,3
94239910.0,0.0,0,0
94269421.0,0.0,0,18
94272610.0,0.0,0,0
94297466.0,0.0,0,2
94299484.0,0.0,0,9
94334982.0,0.0,0,0
94335638.0,0.0,0,0
94379559.0,0.0,0,1
94396146.0,0.0,0,0
94422408.0,0.0,0,0
94428876.0,0.0,0,2
94429644.0,0.0,0,0
94510414.0,0.0,0,2
94521606.0,0.0,0,5
94526239.0,0.0,0,0
94607216.0,0.0,0,0
94610298.0,0.0,0,0
94670160.0,0.0,0,3
94675519.0,0.0,0,0
94689795.0,0.0,0,0
94690173.0,0.0,0,1
94690589.0,0.0,0,2
94698408.0,0.0,0,0
94708312.0,0.0,0,1
94712912.0,0.0,0,0
94751685.0,0.0,0,0
94819329.0,0.0,0,0
94842963.0,0.0,0,0
94851051.0,0.2857142857142857,2,7
94858657.0,0.0,0,0
94865453.0,0.0,0,0
94908699.0,0.0,0,3
94931090.0,0.0,0,0
94936385.0,0.05263157894736842,1,19
94962660.0,0.0,0,0
94965694.0,0.0,0,0
94982344.0,0.0,0,0
94994519.0,0.0,0,0
95018199.0,0.0,0,0
95026679.0,0.0,0,1
95028545.0,0.0,0,0
95037089.0,0.0,0,2
95044091.0,0.0,0,0
95059220.0,0.0,0,3
95071167.0,0.0,0,0
95084569.0,0.0,0,3
95103912.0,0.0,0,0
95132622.0,0.0,0,1
95137775.0,0.0,0,2
95177433.0,0.0,0,0
95181268.0,0.125,1,8
95203343.0,0.0,0,0
95221376.0,0.0,0,0
95273667.0,0.0,0,0
95279056.0,0.0,0,3
95316727.0,0.0,0,0
95325409.0,0.25,1,4
95347493.0,0.0,0,0
95362226.0,0.0,0,0
95363375.0,0.0,0,0
95380196.0,0.0,0,2
95440541.0,0.0,0,0
95445569.0,0.0,0,0
95460323.0,0.0,0,0
95461199.0,0.0,0,0
95472968.0,0.0,0,0
95519970.0,0.0,0,0
95531306.0,0.0,0,4
95542056.0,0.0,0,0
95545167.0,0.0,0,0
95562622.0,0.0,0,0
95586525.0,0.0,0,0
95647760.0,0.0,0,0
95695156.0,0.0,0,0
95699780.0,0.0,0,16
95747088.0,0.0,0,1
95758079.0,0.0,0,0
95761491.0,0.0,0,2
95780749.0,0.0,0,4
95819457.0,0.0,0,0
95853467.0,0.0,0,4
95854541.0,0.0,0,0
95898619.0,0.0,0,0
95911580.0,0.0,0,5
95918472.0,0.0,0,0
95924900.0,0.0,0,1
95930936.0,0.0,0,0
95996939.0,0.0,0,5
96001430.0,0.0,0,4
96014467.0,0.0,0,9
96024806.0,0.0,0,1
96030847.0,0.0,0,1
96057546.0,0.0,0,0
96086538.0,0.0,0,0
96095486.0,0.0,0,0
96144791.0,0.0,0,1
96149161.0,0.0,0,1
96157153.0,0.0,0,1
96167505.0,0.0,0,0
96204317.0,0.0,0,4
96219642.0,0.0,0,1
96221495.0,0.0,0,0
96232797.0,0.0,0,0
96233348.0,0.0,0,0
96249915.0,0.0,0,4
96269099.0,0.0,0,0
96282673.0,0.0,0,11
96355913.0,0.0,0,0
96365222.0,0.0,0,1
96400571.0,0.0,0,15
96405427.0,0.0,0,0
96435667.0,0.0,0,0
96439660.0,0.0,0,0
96440794.0,0.0,0,0
96504332.0,0.0,0,1
96515834.0,0.0,0,0
96520565.0,0.0,0,1
96536935.0,0.0,0,0
96556535.0,0.0,0,3
96577636.0,0.0,0,0
96588736.0,0.0,0,19
96607408.0,1.0,1,1
96634230.0,0.0,0,0
96648859.0,0.0,0,0
96674283.0,0.0,0,0
96674526.0,0.0,0,0
96694736.0,0.0,0,0
96696864.0,0.0,0,1
96741968.0,0.0,0,0
96771844.0,0.0,0,2
96781711.0,0.0,0,1
96784845.0,0.0,0,0
96795319.0,0.0,0,0
96836693.0,0.0,0,4
96902425.0,0.25,1,4
96904911.0,0.0,0,0
96914675.0,0.0,0,5
96963765.0,0.0,0,3
96977722.0,0.0,0,1
97006419.0,0.0,0,0
97017439.0,0.0,0,0
97069030.0,0.0,0,5
97234778.0,0.0,0,0
97238489.0,0.0,0,0
97291615.0,0.0,0,0
97298878.0,0.0,0,10
97303314.0,1.0,1,1
97366087.0,0.0,0,0
97473168.0,0.0,0,0
97474440.0,0.0,0,2
97475059.0,0.0,0,0
97551807.0,0.0,0,1
97564287.0,0.0,0,0
97571329.0,0.0,0,0
97578013.0,0.0,0,0
97597061.0,0.0,0,0
97604502.0,0.0,0,2
97614578.0,0.0,0,5
97620507.0,0.0,0,0
97622055.0,0.0,0,1
97626507.0,0.0,0,0
97634356.0,0.0,0,4
97659219.0,0.0,0,3
97667936.0,0.0,0,1
97686700.0,0.0,0,0
97743306.0,0.0,0,1
97782908.0,0.0,0,3
97818502.0,0.0,0,2
97843739.0,0.0,0,1
97886833.0,0.0,0,0
97951693.0,0.0,0,0
98102518.0,0.0,0,0
98152188.0,0.0,0,0
98200791.0,0.0,0,0
98237090.0,0.0,0,1
98244166.0,0.0,0,0
98265922.0,0.0,0,0
98269934.0,0.0,0,0
98308239.0,0.0,0,0
98312003.0,0.0,0,9
98314911.0,0.0,0,0
98361644.0,0.0,0,0
98380332.0,0.0,0,0
98435340.0,0.0,0,0
98463542.0,0.0,0,1
98479901.0,0.0,0,1
98561727.0,0.0,0,2
98624880.0,0.0,0,1
98624963.0,0.0,0,2
98625085.0,0.0,0,0
98649241.0,0.0,0,4
98653215.0,0.0,0,0
98663937.0,0.0,0,0
98686446.0,0.0,0,0
98805508.0,0.0,0,0
98818460.0,0.0,0,1
98848653.0,0.058823529411764705,1,17
98882747.0,0.0,0,1
98928829.0,0.0,0,1
99017037.0,0.0,0,1
99074324.0,0.0,0,0
99077905.0,0.03333333333333333,1,30
99083518.0,0.0,0,6
99096740.0,0.0,0,7
99110207.0,0.0,0,0
99129765.0,0.0,0,0
99133844.0,0.0,0,4
99157622.0,0.0,0,0
99162218.0,0.0,0,0
99171164.0,0.0,0,3
99189757.0,0.0,0,1
99200665.0,0.0,0,0
99202472.0,0.0,0,0
99216273.0,0.0,0,0
99244433.0,0.0,0,0
99255590.0,0.0,0,3
99264709.0,0.02564102564102564,1,39
99285372.0,0.0,0,0
99303066.0,0.0,0,1
99304780.0,0.0,0,0
99329811.0,0.0,0,0
99355046.0,0.0,0,1
99372794.0,1.0,1,1
99374297.0,0.0,0,7
99384490.0,0.0,0,0
99484728.0,0.0,0,1
99499409.0,0.0,0,0
99500959.0,0.0,0,0
99520124.0,0.0,0,0
99575517.0,0.0,0,0
99609673.0,0.0,0,0
99613502.0,0.0,0,0
99616757.0,0.14285714285714285,2,14
99640715.0,0.0,0,0
99659706.0,0.0,0,0
99701966.0,0.0,0,0
99704390.0,0.0,0,3
99711581.0,0.0,0,4
99713453.0,0.0,0,5
99723205.0,0.14285714285714285,1,7
99766416.0,1.0,1,1
99802512.0,0.0,0,2
99906508.0,0.0,0,1
99961115.0,0.0,0,1
99992274.0,0.0,0,0
100053304.0,0.0,0,3
100057229.0,0.0,0,2
100070732.0,0.0,0,3
100096071.0,0.0,0,8
100168166.0,0.0,0,0
100267049.0,0.0,0,0
100311267.0,0.0,0,22
100322840.0,0.0,0,0
100351493.0,0.0,0,5
100353577.0,0.0,0,0
100359523.0,0.0,0,3
100412579.0,0.0,0,0
100431715.0,0.0,0,0
100444456.0,0.0,0,1
100519466.0,0.07142857142857142,1,14
100607499.0,0.0,0,1
100616360.0,0.0,0,0
100630947.0,0.0,0,0
100642975.0,0.0,0,0
100719181.0,0.07142857142857142,1,14
100728962.0,0.0,0,0
100741663.0,0.0,0,4
100767560.0,0.0,0,0
100769089.0,0.0,0,4
100813586.0,0.0,0,0
100818860.0,0.0,0,5
100833937.0,0.0,0,2
100894366.0,0.10526315789473684,2,19
100895530.0,0.0,0,0
100916842.0,0.0,0,1
100942835.0,0.0,0,0
100993239.0,0.0,0,9
101000574.0,0.0,0,2
101022115.0,0.0,0,0
101040836.0,0.0,0,0
101122584.0,0.0,0,0
101138714.0,0.0,0,0
101142088.0,0.2222222222222222,2,9
101212067.0,0.0,0,4
101240143.0,0.0,0,0
101248210.0,0.0,0,0
101339059.0,0.0,0,11
101369449.0,0.0,0,0
101395260.0,0.0,0,0
101399037.0,0.0,0,0
101414179.0,0.0,0,0
101447015.0,0.0,0,0
101487265.0,0.0,0,1
101507558.0,0.0,0,1
101508611.0,0.0,0,1
101529420.0,0.0,0,3
101530848.0,0.0,0,9
101552080.0,0.0,0,1
101596530.0,0.0,0,12
101597552.0,0.0,0,1
101602586.0,0.07692307692307693,1,13
101638181.0,0.0,0,0
101655571.0,0.0,0,0
101656933.0,0.0,0,4
101687527.0,0.125,1,8
101690993.0,0.02702702702702703,1,37
101695880.0,0.0,0,20
101719689.0,0.0,0,3
101725007.0,0.0,0,2
101731521.0,0.0,0,0
101756948.0,0.0,0,0
101774264.0,0.0,0,0
101777615.0,0.0,0,0
101777863.0,0.0,0,0
101803777.0,0.0,0,5
101809411.0,0.0,0,0
101826973.0,0.0,0,0
101827664.0,0.0,0,0
101865671.0,0.0,0,1
101878879.0,0.0,0,19
101892097.0,0.0,0,0
101897182.0,0.0,0,0
101902528.0,0.0,0,0
102016550.0,0.0,0,5
102066849.0,0.0,0,0
102111851.0,0.0,0,5
102154135.0,0.0,0,1
102175618.0,0.0,0,0
102244595.0,0.0,0,0
102254281.0,0.0,0,0
102257546.0,0.0,0,0
102263723.0,0.0,0,5
102268574.0,0.0,0,5
102270213.0,0.0,0,2
102295765.0,0.0,0,7
102322335.0,0.0,0,0
102327684.0,0.0,0,0
102343357.0,0.0,0,0
102348964.0,0.0,0,1
102376253.0,0.0,0,0
102454403.0,0.0,0,3
102465357.0,0.0,0,0
102494404.0,0.0,0,0
102539470.0,0.0,0,0
102543268.0,0.0,0,0
102552233.0,0.0,0,5
102623516.0,0.0,0,0
102687513.0,0.0,0,3
102740003.0,0.0,0,0
102825821.0,0.0,0,21
102831764.0,0.0,0,0
102834895.0,0.0,0,0
102836023.0,0.0,0,0
102838001.0,0.0,0,0
102921672.0,0.0,0,7
102927775.0,0.0,0,3
102950472.0,0.0,0,0
102971783.0,0.0,0,0
103034870.0,0.0,0,0
103093060.0,0.0,0,0
103093573.0,0.0,0,0
103171339.0,0.0,0,0
103235293.0,0.0,0,0
103260848.0,0.0,0,9
103326015.0,0.0,0,0
103363050.0,0.0,0,0
103371488.0,0.2,3,15
103411746.0,1.0,1,1
103445207.0,0.0,0,5
103520209.0,0.0,0,0
103523221.0,0.0,0,0
103559489.0,0.0,0,1
103563010.0,0.0,0,2
103574570.0,0.0,0,2
103604903.0,0.0,0,0
103620349.0,0.0,0,0
103624897.0,0.0,0,4
103631407.0,0.0,0,4
103638409.0,0.1,1,10
103649913.0,0.0,0,1
103669953.0,0.0,0,1
103690917.0,0.0,0,2
103691417.0,0.0,0,0
103705957.0,0.0,0,0
103731895.0,0.0,0,13
103774615.0,0.0,0,3
103804924.0,0.0,0,5
103805799.0,0.0,0,0
103840115.0,0.0,0,0
103848468.0,0.0,0,2
103890656.0,0.0,0,2
103911620.0,0.0,0,2
103943711.0,0.0,0,0
103963922.0,0.0,0,0
103966604.0,0.0,0,0
103973922.0,0.0,0,1
103984034.0,0.0,0,0
104011576.0,0.0,0,0
104032602.0,0.0,0,2
104038561.0,0.0,0,0
104055167.0,0.0,0,2
104109817.0,0.0,0,1
104120883.0,0.0,0,5
104132805.0,0.0,0,0
104151931.0,0.0,0,0
104159428.0,0.0,0,1
104192353.0,0.0,0,0
104198014.0,0.0,0,0
104198851.0,0.0,0,0
104235320.0,0.0,0,0
104265574.0,0.0,0,1
104321718.0,0.0,0,2
104358836.0,0.0,0,0
104380136.0,0.0,0,1
104407519.0,0.0,0,0
104408704.0,0.0,0,1
104418822.0,0.0,0,0
104418870.0,0.0,0,0
104470331.0,0.0,0,0
104543500.0,0.0,0,1
104587115.0,0.0,0,0
104635003.0,0.0,0,1
104704406.0,0.0,0,0
104707698.0,0.0,0,1
104709012.0,0.0,0,0
104721942.0,0.0,0,1
104727643.0,0.0,0,7
104800393.0,0.0,0,0
104802064.0,0.0,0,1
104826174.0,0.0,0,0
104830836.0,0.0,0,2
104870123.0,0.05555555555555555,1,18
104900462.0,0.0,0,0
104912720.0,0.0,0,0
105022811.0,0.0,0,0
105024602.0,0.0,0,0
105028982.0,0.0,0,1
